city,area,rooms,bathroom,parking_spaces,floor,animal,furniture,hoa,total
Porto Alegre,37.0,1,1,0,4,accept,not furnished,338.0,less than 2061.75
Campinas,188.0,2,3,8,0,accept,not furnished,0.0,between 2061.75 and 3581.5
Sao Paulo,94.0,3,3,2,1,accept,not furnished,750.0,between 3581.5 and 6768.0
Porto Alegre,440.0,3,3,3,8,not accept,not furnished,100.0,greater than 6768.0
Sao Paulo,199.0,2,3,3,1,not accept,furnished,2000.0,greater than 6768.0
Rio de Janeiro,57.0,2,1,0,1,accept,not furnished,100.0,less than 2061.75
Sao Paulo,155.0,3,3,2,0,accept,not furnished,0.0,between 2061.75 and 3581.5
Porto Alegre,40.0,1,1,1,4,accept,not furnished,200.0,less than 2061.75
Sao Paulo,75.0,3,2,1,11,not accept,not furnished,980.0,between 2061.75 and 3581.5
Sao Paulo,280.0,3,2,0,7,accept,not furnished,2300.0,between 3581.5 and 6768.0
Sao Paulo,113.0,2,2,1,6,accept,not furnished,1000.0,between 3581.5 and 6768.0
Sao Paulo,38.0,1,1,0,2,not accept,not furnished,400.0,less than 2061.75
Belo Horizonte,290.0,4,5,4,0,accept,not furnished,0.0,between 3581.5 and 6768.0
Sao Paulo,230.0,3,3,1,3,accept,not furnished,1580.0,greater than 6768.0
Porto Alegre,87.0,2,2,1,2,accept,not furnished,580.0,between 2061.75 and 3581.5
Sao Paulo,240.0,3,4,2,0,accept,not furnished,1.0,greater than 6768.0
Porto Alegre,50.0,2,1,1,0,accept,not furnished,0.0,less than 2061.75
Porto Alegre,70.0,2,1,0,3,accept,not furnished,350.0,less than 2061.75
Sao Paulo,270.0,2,2,3,17,accept,not furnished,2200.0,greater than 6768.0
Rio de Janeiro,47.0,2,1,1,5,accept,not furnished,513.0,less than 2061.75
Rio de Janeiro,76.0,2,2,2,7,not accept,not furnished,1250.0,between 3581.5 and 6768.0
Campinas,54.0,1,1,1,5,accept,not furnished,750.0,less than 2061.75
Sao Paulo,280.0,4,5,4,18,not accept,not furnished,3600.0,greater than 6768.0
Sao Paulo,140.0,1,2,2,1,not accept,furnished,1400.0,between 3581.5 and 6768.0
Sao Paulo,135.0,2,3,3,8,accept,furnished,1600.0,between 3581.5 and 6768.0
Sao Paulo,396.0,4,5,7,0,accept,not furnished,0.0,between 3581.5 and 6768.0
Belo Horizonte,55.0,2,1,0,2,not accept,not furnished,0.0,less than 2061.75
Sao Paulo,100.0,3,2,1,4,accept,not furnished,1200.0,greater than 6768.0
Porto Alegre,40.0,1,1,0,9,accept,not furnished,500.0,less than 2061.75
Porto Alegre,68.0,2,1,0,3,accept,not furnished,270.0,less than 2061.75
Porto Alegre,90.0,3,1,0,1,accept,not furnished,145.0,less than 2061.75
Sao Paulo,820.0,4,4,5,0,accept,not furnished,0.0,greater than 6768.0
Sao Paulo,160.0,3,2,2,0,accept,not furnished,0.0,between 3581.5 and 6768.0
Rio de Janeiro,65.0,1,1,0,4,accept,not furnished,350.0,between 2061.75 and 3581.5
Sao Paulo,28.0,1,1,1,13,not accept,furnished,615.0,between 2061.75 and 3581.5
Rio de Janeiro,140.0,3,2,1,4,accept,not furnished,1100.0,between 2061.75 and 3581.5
Sao Paulo,160.0,3,5,2,0,accept,not furnished,0.0,greater than 6768.0
Sao Paulo,50.0,2,1,0,0,accept,not furnished,0.0,less than 2061.75
Porto Alegre,80.0,2,1,0,0,accept,not furnished,0.0,less than 2061.75
Sao Paulo,270.0,4,4,4,0,accept,not furnished,0.0,greater than 6768.0
Sao Paulo,150.0,3,4,2,0,not accept,not furnished,0.0,between 2061.75 and 3581.5
Campinas,57.0,1,2,1,12,accept,not furnished,391.0,between 2061.75 and 3581.5
Sao Paulo,242.0,3,4,3,1,accept,furnished,2100.0,greater than 6768.0
Belo Horizonte,80.0,2,2,1,4,accept,furnished,600.0,between 2061.75 and 3581.5
Sao Paulo,160.0,4,4,2,3,not accept,not furnished,2700.0,greater than 6768.0
Sao Paulo,80.0,2,2,1,8,not accept,furnished,1000.0,between 3581.5 and 6768.0
Belo Horizonte,70.0,2,1,2,4,accept,not furnished,290.0,less than 2061.75
Campinas,470.0,4,4,4,15,accept,not furnished,3800.0,greater than 6768.0
Campinas,60.0,1,1,1,8,accept,not furnished,340.0,less than 2061.75
Sao Paulo,120.0,3,1,0,0,accept,not furnished,0.0,between 2061.75 and 3581.5
Sao Paulo,34.0,1,1,1,2,not accept,not furnished,490.0,between 2061.75 and 3581.5
Sao Paulo,151.0,3,2,1,3,accept,furnished,1842.0,greater than 6768.0
Sao Paulo,110.0,2,3,3,0,accept,not furnished,0.0,between 2061.75 and 3581.5
Sao Paulo,51.0,1,1,0,1,accept,furnished,785.0,between 2061.75 and 3581.5
Sao Paulo,350.0,3,2,4,0,accept,not furnished,0.0,greater than 6768.0
Campinas,43.0,1,1,1,4,accept,furnished,498.0,between 2061.75 and 3581.5
Sao Paulo,25.0,1,1,0,1,not accept,not furnished,0.0,less than 2061.75
Rio de Janeiro,27.0,1,1,0,5,not accept,furnished,600.0,between 3581.5 and 6768.0
Sao Paulo,168.0,3,2,4,0,not accept,not furnished,600.0,between 3581.5 and 6768.0
Sao Paulo,260.0,4,5,5,3,accept,not furnished,3428.0,greater than 6768.0
Sao Paulo,146.0,3,3,3,11,not accept,not furnished,1655.0,greater than 6768.0
Belo Horizonte,308.0,2,3,3,0,accept,not furnished,0.0,between 2061.75 and 3581.5
Belo Horizonte,240.0,4,5,3,11,not accept,furnished,2800.0,greater than 6768.0
Sao Paulo,300.0,5,5,2,0,accept,not furnished,0.0,between 3581.5 and 6768.0
Porto Alegre,63.0,2,1,0,2,accept,not furnished,180.0,less than 2061.75
Belo Horizonte,500.0,4,6,4,0,not accept,not furnished,0.0,greater than 6768.0
Sao Paulo,178.0,3,4,2,4,not accept,not furnished,2450.0,greater than 6768.0
Belo Horizonte,120.0,4,2,2,0,accept,not furnished,0.0,between 2061.75 and 3581.5
Rio de Janeiro,179.0,4,2,0,9,accept,not furnished,1600.0,between 3581.5 and 6768.0
Sao Paulo,18.0,1,1,0,0,accept,not furnished,0.0,less than 2061.75
Rio de Janeiro,130.0,3,2,2,0,accept,not furnished,0.0,between 2061.75 and 3581.5
Sao Paulo,170.0,4,4,3,9,accept,not furnished,1990.0,greater than 6768.0
Campinas,150.0,3,2,4,0,accept,furnished,0.0,between 3581.5 and 6768.0
Sao Paulo,77.0,2,1,1,1,accept,furnished,1300.0,between 3581.5 and 6768.0
Rio de Janeiro,72.0,1,2,1,6,accept,not furnished,580.0,between 2061.75 and 3581.5
Rio de Janeiro,38.0,1,1,0,2,accept,furnished,700.0,between 2061.75 and 3581.5
Porto Alegre,59.0,2,1,1,2,accept,not furnished,382.0,less than 2061.75
Belo Horizonte,50.0,2,1,1,3,accept,not furnished,230.0,less than 2061.75
Campinas,55.0,2,1,1,1,accept,not furnished,350.0,less than 2061.75
Campinas,53.0,2,1,1,1,accept,not furnished,310.0,less than 2061.75
Porto Alegre,70.0,2,2,0,7,accept,furnished,600.0,between 3581.5 and 6768.0
Rio de Janeiro,70.0,2,2,1,0,accept,not furnished,200.0,between 2061.75 and 3581.5
Campinas,200.0,3,3,2,0,accept,not furnished,650.0,between 2061.75 and 3581.5
Campinas,110.0,3,3,2,0,accept,not furnished,560.0,between 3581.5 and 6768.0
Campinas,60.0,2,1,1,1,not accept,furnished,385.0,between 2061.75 and 3581.5
Sao Paulo,35.0,1,1,1,4,not accept,furnished,300.0,between 2061.75 and 3581.5
Sao Paulo,400.0,3,3,2,0,not accept,not furnished,0.0,greater than 6768.0
Sao Paulo,26.0,1,1,0,4,accept,furnished,188.0,between 2061.75 and 3581.5
Sao Paulo,383.0,4,4,5,11,not accept,not furnished,2189.0,between 3581.5 and 6768.0
Belo Horizonte,386.0,3,4,8,0,accept,not furnished,0.0,greater than 6768.0
Sao Paulo,33.0,2,1,0,0,not accept,not furnished,0.0,less than 2061.75
Belo Horizonte,133.0,4,4,3,6,not accept,not furnished,1500.0,greater than 6768.0
Sao Paulo,200.0,3,3,2,7,accept,not furnished,4200.0,greater than 6768.0
Sao Paulo,55.0,1,1,0,0,accept,not furnished,0.0,less than 2061.75
Sao Paulo,45.0,2,1,0,0,not accept,not furnished,0.0,less than 2061.75
Sao Paulo,66.0,2,1,1,5,not accept,not furnished,550.0,between 2061.75 and 3581.5
Sao Paulo,190.0,3,3,2,5,accept,not furnished,1800.0,between 3581.5 and 6768.0
Rio de Janeiro,28.0,1,1,0,2,accept,not furnished,200.0,less than 2061.75
Sao Paulo,20.0,1,1,0,3,not accept,not furnished,224.0,less than 2061.75
Belo Horizonte,15.0,1,1,0,3,not accept,furnished,0.0,less than 2061.75
Campinas,100.0,3,2,8,0,accept,not furnished,0.0,between 2061.75 and 3581.5
Sao Paulo,215.0,3,4,4,0,accept,not furnished,0.0,greater than 6768.0
Rio de Janeiro,160.0,3,2,1,2,accept,not furnished,2000.0,between 3581.5 and 6768.0
Sao Paulo,164.0,3,2,1,15,accept,furnished,1229.0,between 3581.5 and 6768.0
Belo Horizonte,150.0,4,2,3,18,not accept,furnished,1300.0,between 3581.5 and 6768.0
Sao Paulo,200.0,4,2,1,5,accept,not furnished,2115.0,greater than 6768.0
Sao Paulo,120.0,5,2,4,0,accept,not furnished,0.0,greater than 6768.0
Porto Alegre,152.0,3,5,3,9,accept,not furnished,1600.0,greater than 6768.0
Sao Paulo,50.0,2,1,1,8,accept,not furnished,580.0,less than 2061.75
Sao Paulo,70.0,2,1,1,1,accept,not furnished,280.0,less than 2061.75
Sao Paulo,35.0,1,1,0,15,accept,not furnished,306.0,between 2061.75 and 3581.5
Sao Paulo,400.0,5,4,6,0,accept,furnished,0.0,between 3581.5 and 6768.0
Sao Paulo,190.0,3,3,4,0,accept,furnished,1800.0,greater than 6768.0
Porto Alegre,60.0,2,1,0,2,accept,not furnished,300.0,less than 2061.75
Sao Paulo,350.0,4,4,4,0,accept,not furnished,0.0,greater than 6768.0
Sao Paulo,400.0,3,4,5,0,accept,furnished,0.0,greater than 6768.0
Sao Paulo,200.0,6,4,2,0,accept,not furnished,0.0,greater than 6768.0
Sao Paulo,350.0,7,4,2,0,accept,not furnished,0.0,between 3581.5 and 6768.0
Sao Paulo,340.0,4,6,4,11,not accept,not furnished,4800.0,greater than 6768.0
Sao Paulo,39.0,1,1,1,1,accept,furnished,1144.0,between 3581.5 and 6768.0
Sao Paulo,270.0,2,3,4,0,accept,not furnished,0.0,between 2061.75 and 3581.5
Belo Horizonte,65.0,2,1,1,3,accept,not furnished,566.0,less than 2061.75
Sao Paulo,350.0,3,4,4,0,accept,furnished,0.0,greater than 6768.0
Porto Alegre,39.0,1,1,1,12,accept,not furnished,500.0,between 2061.75 and 3581.5
Sao Paulo,162.0,3,2,2,7,accept,furnished,1250.0,greater than 6768.0
Sao Paulo,340.0,4,6,4,8,accept,furnished,3100.0,greater than 6768.0
Sao Paulo,600.0,4,4,4,9,accept,not furnished,7400.0,greater than 6768.0
Sao Paulo,350.0,4,6,6,0,accept,furnished,0.0,greater than 6768.0
Sao Paulo,57.0,2,1,1,5,accept,furnished,550.0,between 2061.75 and 3581.5
Sao Paulo,72.0,2,1,2,5,accept,furnished,600.0,between 3581.5 and 6768.0
Porto Alegre,42.0,1,1,1,13,accept,not furnished,500.0,between 2061.75 and 3581.5
Sao Paulo,110.0,2,2,0,4,accept,furnished,1356.0,between 3581.5 and 6768.0
Sao Paulo,500.0,4,4,0,0,accept,not furnished,0.0,between 3581.5 and 6768.0
Sao Paulo,40.0,1,1,1,13,not accept,not furnished,1100.0,between 2061.75 and 3581.5
Campinas,44.0,1,1,0,3,accept,furnished,350.0,less than 2061.75
Belo Horizonte,68.0,3,1,2,3,accept,not furnished,170.0,less than 2061.75
Campinas,77.0,3,1,2,3,accept,not furnished,486.0,less than 2061.75
Porto Alegre,44.0,1,1,0,4,accept,furnished,270.0,less than 2061.75
Sao Paulo,53.0,2,1,1,8,accept,not furnished,571.0,between 2061.75 and 3581.5
Belo Horizonte,268.0,4,4,3,3,accept,not furnished,700.0,between 3581.5 and 6768.0
Porto Alegre,360.0,4,4,4,0,not accept,not furnished,0.0,between 2061.75 and 3581.5
Sao Paulo,218.0,4,4,3,10,accept,furnished,2347.0,greater than 6768.0
Rio de Janeiro,180.0,4,2,2,3,not accept,not furnished,2043.0,greater than 6768.0
Campinas,87.0,3,2,1,4,accept,not furnished,740.0,less than 2061.75
Sao Paulo,48.0,1,1,0,1,not accept,not furnished,460.0,between 2061.75 and 3581.5
Campinas,398.0,5,6,0,2,accept,not furnished,3500.0,greater than 6768.0
Porto Alegre,147.0,3,3,3,0,accept,not furnished,0.0,between 2061.75 and 3581.5
Sao Paulo,23.0,1,1,1,26,accept,not furnished,472.0,between 2061.75 and 3581.5
Campinas,67.0,3,1,1,1,not accept,not furnished,351.0,less than 2061.75
Porto Alegre,30.0,1,1,0,2,accept,furnished,200.0,less than 2061.75
Sao Paulo,270.0,3,4,3,10,accept,not furnished,3809.0,greater than 6768.0
Sao Paulo,90.0,2,2,1,3,accept,not furnished,1000.0,between 3581.5 and 6768.0
Sao Paulo,50.0,1,1,0,1,accept,not furnished,600.0,less than 2061.75
Sao Paulo,160.0,3,3,1,0,accept,not furnished,0.0,greater than 6768.0
Sao Paulo,692.0,5,6,5,0,accept,not furnished,4500.0,greater than 6768.0
Sao Paulo,240.0,3,3,2,0,accept,furnished,0.0,between 3581.5 and 6768.0
Belo Horizonte,120.0,3,4,3,8,accept,furnished,2077.0,greater than 6768.0
Campinas,55.0,1,1,0,4,accept,not furnished,490.0,less than 2061.75
Campinas,55.0,1,1,1,7,not accept,not furnished,200.0,between 2061.75 and 3581.5
Rio de Janeiro,100.0,3,2,0,3,not accept,furnished,1250.0,between 3581.5 and 6768.0
Sao Paulo,89.0,3,2,2,4,accept,not furnished,1050.0,between 2061.75 and 3581.5
Sao Paulo,78.0,2,2,1,1,accept,not furnished,792.0,between 2061.75 and 3581.5
Sao Paulo,180.0,2,3,2,13,accept,not furnished,0.0,greater than 6768.0
Campinas,70.0,1,1,1,2,accept,furnished,290.0,less than 2061.75
Campinas,83.0,1,1,1,4,not accept,not furnished,500.0,less than 2061.75
Rio de Janeiro,50.0,1,1,0,2,not accept,not furnished,800.0,less than 2061.75
Sao Paulo,380.0,4,1,2,0,not accept,not furnished,0.0,between 3581.5 and 6768.0
Sao Paulo,180.0,3,4,3,12,accept,not furnished,2047.0,between 3581.5 and 6768.0
Sao Paulo,160.0,4,4,2,0,accept,not furnished,0.0,between 2061.75 and 3581.5
Sao Paulo,78.0,2,1,1,1,accept,not furnished,430.0,less than 2061.75
Sao Paulo,33.0,1,1,0,4,accept,not furnished,305.0,less than 2061.75
Belo Horizonte,570.0,5,6,7,0,accept,furnished,0.0,greater than 6768.0
Rio de Janeiro,60.0,2,1,1,10,accept,furnished,520.0,between 2061.75 and 3581.5
Porto Alegre,40.0,1,1,0,2,accept,furnished,120.0,less than 2061.75
Sao Paulo,110.0,3,3,3,17,accept,furnished,1250.0,between 3581.5 and 6768.0
Campinas,185.0,3,3,2,6,accept,not furnished,1200.0,between 2061.75 and 3581.5
Belo Horizonte,62.0,2,1,1,3,accept,not furnished,100.0,less than 2061.75
Sao Paulo,55.0,2,1,1,3,accept,not furnished,496.0,between 2061.75 and 3581.5
Porto Alegre,80.0,3,1,0,0,not accept,not furnished,0.0,less than 2061.75
Campinas,120.0,1,2,1,0,accept,not furnished,0.0,less than 2061.75
Sao Paulo,48.0,1,1,0,9,not accept,furnished,377.0,between 3581.5 and 6768.0
Porto Alegre,101.0,3,2,0,3,accept,furnished,450.0,between 2061.75 and 3581.5
Rio de Janeiro,45.0,1,1,1,5,accept,furnished,1050.0,between 3581.5 and 6768.0
Porto Alegre,42.0,1,1,1,3,accept,furnished,162.0,less than 2061.75
Porto Alegre,47.0,1,1,0,0,not accept,not furnished,200.0,less than 2061.75
Rio de Janeiro,35.0,1,1,0,7,not accept,not furnished,450.0,less than 2061.75
Porto Alegre,105.0,3,2,2,1,accept,not furnished,600.0,between 2061.75 and 3581.5
Campinas,60.0,3,2,1,5,accept,not furnished,366.0,less than 2061.75
Campinas,100.0,2,2,0,0,accept,not furnished,0.0,less than 2061.75
Rio de Janeiro,55.0,2,1,1,9,not accept,not furnished,800.0,between 2061.75 and 3581.5
Belo Horizonte,153.0,4,2,2,1,accept,not furnished,1000.0,between 3581.5 and 6768.0
Porto Alegre,62.0,2,2,1,9,accept,not furnished,350.0,between 2061.75 and 3581.5
Sao Paulo,300.0,4,3,3,0,accept,not furnished,0.0,between 3581.5 and 6768.0
Campinas,120.0,3,3,2,4,not accept,not furnished,400.0,between 2061.75 and 3581.5
Belo Horizonte,300.0,4,3,4,0,accept,not furnished,0.0,greater than 6768.0
Porto Alegre,56.0,1,2,1,6,accept,furnished,650.0,between 2061.75 and 3581.5
Sao Paulo,25.0,1,1,0,14,accept,not furnished,304.0,between 2061.75 and 3581.5
Sao Paulo,70.0,2,1,1,13,accept,not furnished,761.0,between 2061.75 and 3581.5
Rio de Janeiro,95.0,3,2,1,6,accept,furnished,1162.0,between 3581.5 and 6768.0
Sao Paulo,67.0,2,1,1,2,accept,furnished,894.0,between 2061.75 and 3581.5
Sao Paulo,85.0,3,1,1,0,accept,not furnished,0.0,less than 2061.75
Sao Paulo,82.0,3,2,2,6,accept,furnished,1490.0,between 3581.5 and 6768.0
Sao Paulo,80.0,2,2,0,9,not accept,not furnished,600.0,between 2061.75 and 3581.5
Sao Paulo,49.0,2,1,1,11,accept,not furnished,350.0,between 2061.75 and 3581.5
Sao Paulo,200.0,3,4,2,3,accept,not furnished,4475.0,greater than 6768.0
Sao Paulo,290.0,5,3,3,6,accept,not furnished,3800.0,greater than 6768.0
Sao Paulo,67.0,2,2,1,8,accept,not furnished,980.0,between 2061.75 and 3581.5
Campinas,55.0,2,1,1,0,accept,not furnished,480.0,less than 2061.75
Sao Paulo,200.0,3,2,1,8,accept,not furnished,1500.0,greater than 6768.0
Rio de Janeiro,90.0,2,3,1,3,not accept,furnished,1200.0,between 3581.5 and 6768.0
Sao Paulo,73.0,2,2,1,13,accept,not furnished,700.0,between 2061.75 and 3581.5
Sao Paulo,230.0,5,5,3,0,accept,not furnished,0.0,greater than 6768.0
Sao Paulo,180.0,3,3,2,11,accept,not furnished,1300.0,between 3581.5 and 6768.0
Porto Alegre,55.0,2,1,0,3,accept,not furnished,350.0,less than 2061.75
Sao Paulo,117.0,2,3,3,15,accept,not furnished,1500.0,greater than 6768.0
Sao Paulo,150.0,4,3,4,0,accept,not furnished,0.0,between 2061.75 and 3581.5
Sao Paulo,140.0,3,4,2,1,not accept,furnished,1300.0,between 3581.5 and 6768.0
Belo Horizonte,59.0,3,1,1,1,accept,not furnished,100.0,less than 2061.75
Sao Paulo,168.0,3,2,2,0,accept,not furnished,0.0,between 2061.75 and 3581.5
Sao Paulo,20.0,1,1,0,5,accept,furnished,602.0,between 2061.75 and 3581.5
Sao Paulo,360.0,4,7,5,2,accept,not furnished,3900.0,greater than 6768.0
Sao Paulo,320.0,5,3,8,0,accept,not furnished,0.0,greater than 6768.0
Belo Horizonte,222.0,4,3,4,0,accept,not furnished,0.0,between 2061.75 and 3581.5
Sao Paulo,174.0,3,1,2,0,accept,not furnished,0.0,between 3581.5 and 6768.0
Sao Paulo,79.0,3,2,0,2,accept,furnished,493.0,less than 2061.75
Rio de Janeiro,80.0,2,2,2,2,accept,not furnished,1088.0,between 2061.75 and 3581.5
Sao Paulo,168.0,3,3,5,16,accept,not furnished,1675.0,between 3581.5 and 6768.0
Porto Alegre,440.0,3,3,3,7,not accept,not furnished,100.0,greater than 6768.0
Sao Paulo,168.0,3,3,3,3,accept,not furnished,1605.0,between 3581.5 and 6768.0
Sao Paulo,350.0,5,4,6,0,accept,not furnished,0.0,between 3581.5 and 6768.0
Sao Paulo,145.0,3,2,2,6,accept,not furnished,1834.0,between 3581.5 and 6768.0
Sao Paulo,206.0,4,4,3,10,accept,not furnished,1890.0,greater than 6768.0
Sao Paulo,68.0,2,1,1,5,accept,not furnished,525.0,between 2061.75 and 3581.5
Belo Horizonte,55.0,2,1,1,2,accept,not furnished,200.0,less than 2061.75
Sao Paulo,170.0,4,4,3,10,not accept,furnished,2493.0,greater than 6768.0
Sao Paulo,400.0,5,4,2,12,accept,not furnished,2675.0,between 3581.5 and 6768.0
Rio de Janeiro,152.0,2,2,1,3,accept,not furnished,1100.0,between 2061.75 and 3581.5
Rio de Janeiro,60.0,2,2,1,10,accept,not furnished,700.0,between 2061.75 and 3581.5
Rio de Janeiro,50.0,1,1,1,2,accept,not furnished,170.0,less than 2061.75
Belo Horizonte,270.0,4,5,6,0,accept,furnished,0.0,greater than 6768.0
Porto Alegre,83.0,2,2,1,7,accept,not furnished,450.0,less than 2061.75
Rio de Janeiro,25.0,1,1,0,3,not accept,not furnished,590.0,less than 2061.75
Sao Paulo,390.0,3,4,4,10,not accept,not furnished,2710.0,greater than 6768.0
Sao Paulo,139.0,3,2,2,1,not accept,not furnished,1600.0,between 3581.5 and 6768.0
Porto Alegre,38.0,1,1,1,8,accept,not furnished,350.0,less than 2061.75
Sao Paulo,90.0,3,2,1,13,not accept,not furnished,1100.0,between 3581.5 and 6768.0
Sao Paulo,17.0,1,1,0,2,accept,not furnished,0.0,between 2061.75 and 3581.5
Rio de Janeiro,30.0,1,1,1,2,accept,not furnished,600.0,less than 2061.75
Belo Horizonte,60.0,3,1,1,4,accept,not furnished,180.0,less than 2061.75
Sao Paulo,30.0,1,1,1,9,not accept,not furnished,0.0,between 2061.75 and 3581.5
Sao Paulo,65.0,2,2,0,6,accept,not furnished,400.0,between 2061.75 and 3581.5
Sao Paulo,150.0,3,3,2,0,accept,not furnished,0.0,between 2061.75 and 3581.5
Sao Paulo,120.0,3,2,2,5,not accept,not furnished,1520.0,between 3581.5 and 6768.0
Sao Paulo,480.0,4,3,3,0,accept,not furnished,0.0,greater than 6768.0
Rio de Janeiro,35.0,1,1,0,5,not accept,furnished,600.0,between 3581.5 and 6768.0
Sao Paulo,323.0,5,5,3,0,accept,not furnished,0.0,between 3581.5 and 6768.0
Campinas,55.0,1,1,1,1,not accept,not furnished,600.0,between 2061.75 and 3581.5
Sao Paulo,500.0,4,7,8,0,accept,not furnished,0.0,greater than 6768.0
Sao Paulo,170.0,3,5,3,10,accept,furnished,1648.0,between 3581.5 and 6768.0
Sao Paulo,300.0,3,5,3,9,accept,furnished,4000.0,greater than 6768.0
Sao Paulo,263.0,4,5,4,21,accept,not furnished,2900.0,greater than 6768.0
Campinas,54.0,1,1,1,5,accept,furnished,751.0,between 2061.75 and 3581.5
Sao Paulo,110.0,2,2,0,0,not accept,furnished,0.0,between 3581.5 and 6768.0
Sao Paulo,216.0,4,3,4,9,accept,not furnished,1883.0,between 3581.5 and 6768.0
Porto Alegre,48.0,2,1,1,1,accept,not furnished,410.0,less than 2061.75
Porto Alegre,100.0,3,2,1,6,accept,not furnished,1374.0,between 2061.75 and 3581.5
Campinas,64.0,2,2,2,51,accept,not furnished,800.0,between 2061.75 and 3581.5
Sao Paulo,130.0,3,3,2,1,accept,furnished,1150.0,between 3581.5 and 6768.0
Rio de Janeiro,93.0,3,3,1,7,accept,not furnished,1307.0,between 3581.5 and 6768.0
Sao Paulo,370.0,4,6,0,8,accept,not furnished,3417.0,greater than 6768.0
Rio de Janeiro,85.0,2,2,1,1,accept,not furnished,1100.0,between 2061.75 and 3581.5
Sao Paulo,58.0,2,1,0,4,not accept,not furnished,968.0,between 2061.75 and 3581.5
Sao Paulo,110.0,2,1,0,8,accept,not furnished,1100.0,between 2061.75 and 3581.5
Rio de Janeiro,90.0,2,2,1,2,not accept,not furnished,1389.0,between 3581.5 and 6768.0
Sao Paulo,250.0,3,2,8,0,accept,not furnished,0.0,between 3581.5 and 6768.0
Belo Horizonte,320.0,5,4,6,0,not accept,not furnished,0.0,greater than 6768.0
Campinas,78.0,2,1,1,8,accept,not furnished,605.0,less than 2061.75
Sao Paulo,90.0,2,2,1,3,accept,not furnished,1000.0,between 3581.5 and 6768.0
Belo Horizonte,197.0,4,2,3,3,accept,not furnished,850.0,between 3581.5 and 6768.0
Sao Paulo,23.0,1,1,0,2,not accept,not furnished,30.0,less than 2061.75
Sao Paulo,29.0,1,1,1,10,not accept,furnished,1500.0,between 3581.5 and 6768.0
Rio de Janeiro,255.0,4,3,0,6,accept,not furnished,2650.0,greater than 6768.0
Sao Paulo,320.0,3,3,2,0,accept,not furnished,0.0,greater than 6768.0
